SaleID,DateTime,DrugID,DrugName,DrugClass,Price,ExpDate,Quantity,TotalSales
12008084,06-04-2023 12:12,D0052,Cephalexin,Antibiotic,64,2023-06,5,320
12008085,06-04-2023 12:13,D0079,Topiramate,Hormonal,29,2023-11,2,58
12008086,06-04-2023 12:14,D0051,Ciprofloxacin,Psychotropic,106,2024-03,2,212
12008086,06-04-2023 12:14,D0048,Citalopram,Immunosuppressant,187,2023-08,2,374
12008086,06-04-2023 12:14,D0021,Clopidogrel,Antiviral,78,2023-09,6,468
12008086,06-04-2023 12:14,D0022,Amoxicillin,Cardiovascular,31,2023-12,4,124
12008087,06-04-2023 12:15,D0092,Timolol,Respiratory,169,2023-11,5,845
12008088,06-04-2023 12:16,D0077,Digoxin,Antibiotic,186,2023-09,6,1116
12008088,06-04-2023 12:16,D0033,Cetirizine,Respiratory,193,2023-10,1,193
12008088,06-04-2023 12:16,D0019,Amiodarone,Psychotropic,127,2024-03,7,889
12008088,06-04-2023 12:16,D0100,Sitagliptin,Psychotropic,194,2024-02,5,970
12008089,06-04-2023 12:17,D0058,Losartan,Psychotropic,126,2023-07,4,504
12008089,06-04-2023 12:17,D0029,Meloxicam,Antifungal,128,2023-09,5,640
12008090,06-04-2023 12:18,D0029,Alprazolam,Analgesic,141,2023-12,6,846
12008090,06-04-2023 12:18,D0018,Bimatoprost,Oncology,66,2024-03,1,66
12008091,06-04-2023 12:19,D0052,Cephalexin,Antibiotic,64,2023-09,3,192
12008091,06-04-2023 12:19,D0010,Pravastatin,Dermatological,62,2024-01,5,310
12008092,06-04-2023 12:20,D0047,Ezetimibe,Psychotropic,140,2023-06,3,420
12008092,06-04-2023 12:20,D0019,Amiodarone,Psychotropic,127,2024-04,7,889
12008092,06-04-2023 12:20,D0099,Omeprazole,Psychotropic,116,2024-02,5,580
12008092,06-04-2023 12:20,D0008,Levofloxacin,Analgesic,150,2023-07,9,1350
12008092,06-04-2023 12:20,D0021,Clopidogrel,Antiviral,78,2023-08,10,780
12008093,06-04-2023 12:21,D0073,Doxycycline,Cardiovascular,188,2023-11,7,1316
12008093,06-04-2023 12:21,D0019,Warfarin,Antibiotic,28,2023-05,4,112
12008093,06-04-2023 12:21,D0042,Saxagliptin,Antibiotic,189,2024-01,9,1701
12008093,06-04-2023 12:21,D0004,Levetiracetam,Immunosuppressant,184,2023-08,5,920
12008093,06-04-2023 12:21,D0061,Fexofenadine,Hormonal,54,2023-09,3,162
12008094,06-04-2023 12:22,D0029,Alprazolam,Analgesic,141,2023-11,6,846
12008094,06-04-2023 12:22,D0066,Latanoprost,Psychotropic,177,2024-03,2,354
12008094,06-04-2023 12:22,D0100,Sitagliptin,Psychotropic,194,2023-10,10,1940
12008094,06-04-2023 12:22,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-08,3,414
12008095,06-04-2023 12:23,D0071,Fenofibrate,Hormonal,115,2023-12,2,230
12008096,06-04-2023 12:24,D0065,Trazodone,Psychotropic,45,2023-10,4,180
12008096,06-04-2023 12:24,D0064,Azithromycin,Psychotropic,191,2024-02,2,382
12008096,06-04-2023 12:24,D0004,Levetiracetam,Immunosuppressant,184,2023-09,7,1288
12008097,06-04-2023 12:25,D0088,Furosemide,Hormonal,138,2023-10,4,552
12008097,06-04-2023 12:25,D0093,Galantamine,Immunosuppressant,165,2023-10,7,1155
12008097,06-04-2023 12:25,D0092,Timolol,Respiratory,169,2023-05,8,1352
12008098,06-04-2023 12:26,D0004,Duloxetine,Neurological,156,2023-05,5,780
12008098,06-04-2023 12:26,D0030,Allopurinol,Gastrointestinal,123,2023-10,5,615
12008099,06-04-2023 12:27,D0029,Alprazolam,Analgesic,141,2023-08,3,423
12008099,06-04-2023 12:27,D0036,Famotidine,Antihistamine,87,2023-08,8,696
12008099,06-04-2023 12:27,D0075,Risperidone,Antibiotic,129,2024-02,1,129
12008099,06-04-2023 12:27,D0033,Mirtazapine,Antiviral,158,2024-02,2,316
12008100,06-04-2023 12:28,D0091,Metformin,Analgesic,56,2023-09,5,280
12008100,06-04-2023 12:28,D0033,Cetirizine,Respiratory,193,2023-10,3,579
12008100,06-04-2023 12:28,D0068,Tetracycline,Immunosuppressant,149,2024-03,1,149
12008100,06-04-2023 12:28,D0026,Senna,Immunosuppressant,46,2023-09,1,46
12008100,06-04-2023 12:28,D0019,Amiodarone,Psychotropic,127,2023-11,4,508
12008101,06-04-2023 12:29,D0042,Saxagliptin,Antibiotic,189,2023-05,3,567
12008101,06-04-2023 12:29,D0005,Brimonidine,Hormonal,156,2023-06,2,312
12008102,06-04-2023 12:30,D0080,Carvedilol,Antifungal,176,2023-07,7,1232
12008102,06-04-2023 12:30,D0022,Amoxicillin,Cardiovascular,31,2023-07,8,248
12008103,06-04-2023 12:31,D0093,Lisinopril,Antiviral,164,2024-02,4,656
12008103,06-04-2023 12:31,D0029,Meloxicam,Antifungal,128,2024-02,1,128
12008103,06-04-2023 12:31,D0029,Nebivolol,Immunosuppressant,79,2023-12,6,474
12008104,06-04-2023 12:32,D0056,Lactulose,Hormonal,184,2023-09,10,1840
12008104,06-04-2023 12:32,D0029,Alprazolam,Analgesic,141,2023-08,4,564
12008104,06-04-2023 12:32,D0056,Zolpidem,Antifungal,122,2023-07,1,122
12008104,06-04-2023 12:32,D0095,Valsartan,Oncology,44,2024-04,9,396
12008105,06-04-2023 12:33,D0065,Trazodone,Psychotropic,45,2023-06,3,135
12008105,06-04-2023 12:33,D0088,Fluoxetine,Antihistamine,56,2023-07,6,336
12008106,06-04-2023 12:34,D0018,Simvastatin,Respiratory,124,2023-08,1,124
12008106,06-04-2023 12:34,D0073,Doxycycline,Cardiovascular,188,2023-12,3,564
12008106,06-04-2023 12:34,D0029,Meloxicam,Antifungal,128,2023-11,9,1152
12008107,06-04-2023 12:35,D0085,Rivastigmine,Hormonal,72,2023-06,9,648
12008107,06-04-2023 12:35,D0052,Clonazepam,Oncology,181,2023-11,1,181
12008107,06-04-2023 12:35,D0065,Trazodone,Psychotropic,45,2023-12,9,405
12008107,06-04-2023 12:35,D0041,Lorazepam,Neurological,149,2023-12,3,447
12008107,06-04-2023 12:35,D0030,Montelukast,Dermatological,93,2023-07,8,744
12008108,06-04-2023 12:36,D0061,Fexofenadine,Hormonal,54,2023-10,10,540
12008109,06-04-2023 12:37,D0006,Escitalopram,Diabetes,110,2023-07,1,110
12008109,06-04-2023 12:37,D0092,Timolol,Respiratory,169,2023-07,10,1690
12008110,06-04-2023 12:38,D0042,Saxagliptin,Antibiotic,189,2023-07,1,189
12008110,06-04-2023 12:38,D0033,Levothyroxine,Oncology,31,2024-02,8,248
12008111,06-04-2023 12:39,D0069,Linagliptin,Diabetes,78,2024-01,9,702
12008112,06-04-2023 12:40,D0056,Zolpidem,Antifungal,122,2023-09,10,1220
12008112,06-04-2023 12:40,D0070,Sildenafil,Hormonal,39,2024-02,7,273
12008112,06-04-2023 12:40,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-08,2,276
12008112,06-04-2023 12:40,D0065,Trazodone,Psychotropic,45,2023-06,4,180
12008113,06-04-2023 12:41,D0008,Levofloxacin,Analgesic,150,2023-06,1,150
12008113,06-04-2023 12:41,D0088,Furosemide,Hormonal,138,2024-04,9,1242
12008113,06-04-2023 12:41,D0033,Mirtazapine,Antiviral,158,2023-06,6,948
12008113,06-04-2023 12:41,D0080,Carvedilol,Antifungal,176,2023-12,6,1056
12008114,06-04-2023 12:42,D0077,Digoxin,Antibiotic,186,2024-01,5,930
12008114,06-04-2023 12:42,D0069,Linagliptin,Diabetes,78,2023-06,1,78
12008114,06-04-2023 12:42,D0048,Citalopram,Immunosuppressant,187,2023-11,2,374
12008114,06-04-2023 12:42,D0067,Clindamycin,Respiratory,189,2023-12,1,189
12008114,06-04-2023 12:42,D0064,Azithromycin,Psychotropic,191,2023-09,2,382
12008115,06-04-2023 12:43,D0098,Tamsulosin,Oncology,122,2024-04,2,244
12008116,06-04-2023 12:44,D0063,Selegiline,Neurological,82,2023-11,5,410
12008116,06-04-2023 12:44,D0033,Cetirizine,Respiratory,193,2023-10,1,193
12008116,06-04-2023 12:44,D0019,Amiodarone,Psychotropic,127,2023-08,7,889
12008116,06-04-2023 12:44,D0073,Doxycycline,Cardiovascular,188,2023-07,7,1316
12008117,06-04-2023 12:45,D0063,Selegiline,Neurological,82,2023-12,5,410
12008117,06-04-2023 12:45,D0075,Diclofenac,Neurological,148,2023-05,3,444
12008117,06-04-2023 12:45,D0071,Fenofibrate,Hormonal,115,2024-02,10,1150
12008118,06-04-2023 12:46,D0063,Selegiline,Neurological,82,2024-03,2,164
12008118,06-04-2023 12:46,D0052,Clonazepam,Oncology,181,2023-09,6,1086
12008119,06-04-2023 12:47,D0019,Warfarin,Antibiotic,28,2024-04,10,280
12008119,06-04-2023 12:47,D0067,Clindamycin,Respiratory,189,2023-07,2,378
12008119,06-04-2023 12:47,D0075,Diclofenac,Neurological,148,2024-01,5,740
12008120,06-04-2023 12:48,D0042,Saxagliptin,Antibiotic,189,2023-07,9,1701
12008120,06-04-2023 12:48,D0070,Sildenafil,Hormonal,39,2023-08,10,390
12008120,06-04-2023 12:48,D0010,Pravastatin,Dermatological,62,2023-09,3,186
12008120,06-04-2023 12:48,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-10,6,828
12008120,06-04-2023 12:48,D0029,Nebivolol,Immunosuppressant,79,2023-10,10,790
12008121,06-04-2023 12:49,D0093,Docusate,Neurological,70,2023-11,2,140
12008121,06-04-2023 12:49,D0080,Carvedilol,Antifungal,176,2023-06,1,176
12008121,06-04-2023 12:49,D0062,Prednisone,Antihistamine,75,2023-09,7,525
12008121,06-04-2023 12:49,D0088,Fluoxetine,Antihistamine,56,2024-01,9,504
12008122,06-04-2023 12:50,D0095,Tiagabine,Respiratory,96,2023-10,6,576
12008123,06-04-2023 12:51,D0018,Bimatoprost,Oncology,66,2024-01,9,594
12008123,06-04-2023 12:51,D0024,Lubiprostone,Gastrointestinal,27,2024-02,3,81
12008124,06-04-2023 12:52,D0019,Amiodarone,Psychotropic,127,2023-09,4,508
12008124,06-04-2023 12:52,D0049,Donepezil,Antiviral,184,2023-06,1,184
12008124,06-04-2023 12:52,D0052,Clonazepam,Oncology,181,2023-11,4,724
12008124,06-04-2023 12:52,D0030,Montelukast,Dermatological,93,2023-11,2,186
12008125,06-04-2023 12:53,D0077,Digoxin,Antibiotic,186,2023-07,8,1488
12008125,06-04-2023 12:53,D0006,Escitalopram,Diabetes,110,2024-03,8,880
12008125,06-04-2023 12:53,D0088,Fluoxetine,Antihistamine,56,2024-03,7,392
12008125,06-04-2023 12:53,D0063,Selegiline,Neurological,82,2023-09,4,328
12008126,06-04-2023 12:54,D0095,Tiagabine,Respiratory,96,2023-10,9,864
12008126,06-04-2023 12:54,D0065,Trazodone,Psychotropic,45,2024-03,5,225
12008126,06-04-2023 12:54,D0051,Ciprofloxacin,Psychotropic,106,2023-11,5,530
12008126,06-04-2023 12:54,D0026,Senna,Immunosuppressant,46,2023-12,7,322
12008127,06-04-2023 12:55,D0100,Sitagliptin,Psychotropic,194,2023-08,5,970
12008127,06-04-2023 12:55,D0093,Docusate,Neurological,70,2023-06,3,210
12008127,06-04-2023 12:55,D0080,Carvedilol,Antifungal,176,2024-03,1,176
12008127,06-04-2023 12:55,D0021,Clopidogrel,Antiviral,78,2024-02,8,624
12008128,06-04-2023 12:56,D0033,Mirtazapine,Antiviral,158,2023-10,10,1580
12008128,06-04-2023 12:56,D0029,Meloxicam,Antifungal,128,2023-10,1,128
12008128,06-04-2023 12:56,D0004,Duloxetine,Neurological,156,2023-06,9,1404
12008129,06-04-2023 12:57,D0067,Clindamycin,Respiratory,189,2023-08,8,1512
12008130,06-04-2023 12:58,D0026,Senna,Immunosuppressant,46,2023-08,7,322
12008130,06-04-2023 12:58,D0030,Allopurinol,Gastrointestinal,123,2023-11,1,123
12008131,06-04-2023 12:59,D0093,Docusate,Neurological,70,2023-12,4,280
12008131,06-04-2023 12:59,D0022,Amoxicillin,Cardiovascular,31,2023-08,4,124
12008131,06-04-2023 12:59,D0083,Gabapentin,Analgesic,170,2023-11,8,1360
12008132,06-04-2023 13:00,D0077,Digoxin,Antibiotic,186,2023-10,2,372
12008132,06-04-2023 13:00,D0056,Zolpidem,Antifungal,122,2023-09,6,732
12008132,06-04-2023 13:00,D0064,Azithromycin,Psychotropic,191,2024-03,4,764
12008132,06-04-2023 13:00,D0029,Meloxicam,Antifungal,128,2023-07,8,1024
12008133,06-04-2023 13:01,D0091,Ranitidine,Diabetes,185,2024-02,1,185
12008133,06-04-2023 13:01,D0033,Mirtazapine,Antiviral,158,2023-05,4,632
12008134,06-04-2023 13:02,D0023,Nitroglycerin,Oncology,144,2023-07,2,288
12008135,06-04-2023 13:03,D0091,Ranitidine,Diabetes,185,2024-01,3,555
12008135,06-04-2023 13:03,D0062,Prednisone,Antihistamine,75,2023-07,7,525
12008135,06-04-2023 13:03,D0029,Nebivolol,Immunosuppressant,79,2023-09,8,632
12008135,06-04-2023 13:03,D0012,Ibuprofen,Gastrointestinal,84,2024-03,7,588
12008135,06-04-2023 13:03,D0033,Cetirizine,Respiratory,193,2023-07,10,1930
12008136,06-04-2023 13:04,D0021,Clopidogrel,Antiviral,78,2023-11,8,624
12008136,06-04-2023 13:04,D0065,Trazodone,Psychotropic,45,2024-02,3,135
12008136,06-04-2023 13:04,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-06,1,138
12008136,06-04-2023 13:04,D0100,Sitagliptin,Psychotropic,194,2024-01,10,1940
12008136,06-04-2023 13:04,D0052,Clonazepam,Oncology,181,2023-08,5,905
12008137,06-04-2023 13:05,D0024,Lubiprostone,Gastrointestinal,27,2024-04,1,27
12008138,06-04-2023 13:06,D0001,Amlodipine,Antiviral,160,2023-08,2,320
12008138,06-04-2023 13:06,D0024,Irbesartan,Immunosuppressant,102,2023-12,2,204
12008138,06-04-2023 13:06,D0091,Metformin,Analgesic,56,2024-01,2,112
12008138,06-04-2023 13:06,D0061,Fexofenadine,Hormonal,54,2023-07,10,540
12008138,06-04-2023 13:06,D0010,Pravastatin,Dermatological,62,2023-10,3,186
12008139,06-04-2023 13:07,D0059,Sertraline,Diabetes,200,2023-07,6,1200
12008140,06-04-2023 13:08,D0049,Donepezil,Antiviral,184,2024-03,4,736
12008140,06-04-2023 13:08,D0092,Timolol,Respiratory,169,2024-01,7,1183
12008141,06-04-2023 13:09,D0088,Furosemide,Hormonal,138,2024-03,1,138
12008141,06-04-2023 13:09,D0065,Trazodone,Psychotropic,45,2023-12,2,90
12008141,06-04-2023 13:09,D0042,Saxagliptin,Antibiotic,189,2023-07,10,1890
12008141,06-04-2023 13:09,D0085,Pantoprazole,Immunosuppressant,50,2024-03,10,500
12008142,06-04-2023 13:10,D0091,Metformin,Analgesic,56,2023-10,1,56
12008142,06-04-2023 13:10,D0052,Clonazepam,Oncology,181,2024-01,2,362
12008143,06-04-2023 13:11,D0060,Rosuvastatin,Psychotropic,86,2023-07,6,516
12008143,06-04-2023 13:11,D0052,Clonazepam,Oncology,181,2023-10,1,181
12008143,06-04-2023 13:11,D0042,Saxagliptin,Antibiotic,189,2023-05,5,945
12008143,06-04-2023 13:11,D0050,Lansoprazole,Analgesic,34,2023-06,6,204
12008144,06-04-2023 13:12,D0006,Escitalopram,Diabetes,110,2024-02,3,330
12008144,06-04-2023 13:12,D0076,Enalapril,Antiviral,112,2024-03,10,1120
12008145,06-04-2023 13:13,D0060,Lamotrigine,Antihistamine,166,2023-10,8,1328
12008145,06-04-2023 13:13,D0021,Atorvastatin,Immunosuppressant,70,2023-06,9,630
12008145,06-04-2023 13:13,D0004,Levetiracetam,Immunosuppressant,184,2023-08,8,1472
12008145,06-04-2023 13:13,D0092,Timolol,Respiratory,169,2023-06,1,169
12008146,06-04-2023 13:14,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-06,4,656
12008147,06-04-2023 13:15,D0033,Cetirizine,Respiratory,193,2023-07,9,1737
12008147,06-04-2023 13:15,D0029,Nebivolol,Immunosuppressant,79,2023-10,5,395
12008147,06-04-2023 13:15,D0085,Pantoprazole,Immunosuppressant,50,2024-01,2,100
12008147,06-04-2023 13:15,D0079,Bisacodyl,Oncology,84,2024-03,5,420
12008148,06-04-2023 13:16,D0060,Rosuvastatin,Psychotropic,86,2023-06,3,258
12008148,06-04-2023 13:16,D0030,Allopurinol,Gastrointestinal,123,2024-01,1,123
12008148,06-04-2023 13:16,D0047,Ezetimibe,Psychotropic,140,2023-12,8,1120
12008149,06-04-2023 13:17,D0019,Warfarin,Antibiotic,28,2024-01,1,28
12008150,06-04-2023 13:18,D0059,Venlafaxine,Dermatological,58,2023-11,3,174
12008150,06-04-2023 13:18,D0060,Rosuvastatin,Psychotropic,86,2024-04,6,516
12008150,06-04-2023 13:18,D0021,Atorvastatin,Immunosuppressant,70,2024-02,5,350
12008150,06-04-2023 13:18,D0047,Ezetimibe,Psychotropic,140,2023-09,4,560
12008150,06-04-2023 13:18,D0032,Esomeprazole,Gastrointestinal,138,2023-05,10,1380
12008151,06-04-2023 13:19,D0017,Polyethylene Glycol,Diabetes,111,2023-06,3,333
12008151,06-04-2023 13:19,D0019,Warfarin,Antibiotic,28,2023-08,8,224
12008151,06-04-2023 13:19,D0003,Glipizide,Dermatological,97,2024-01,9,873
12008151,06-04-2023 13:19,D0057,Nizatidine,Cardiovascular,50,2024-03,5,250
12008152,06-04-2023 13:20,D0010,Tramadol,Oncology,43,2023-08,1,43
12008152,06-04-2023 13:20,D0013,Travoprost,Dermatological,198,2023-05,8,1584
12008152,06-04-2023 13:20,D0060,Lamotrigine,Antihistamine,166,2023-06,3,498
12008153,06-04-2023 13:21,D0069,Linagliptin,Diabetes,78,2023-11,10,780
12008153,06-04-2023 13:21,D0093,Lisinopril,Antiviral,164,2023-06,2,328
12008153,06-04-2023 13:21,D0033,Levothyroxine,Oncology,31,2023-06,1,31
12008153,06-04-2023 13:21,D0024,Irbesartan,Immunosuppressant,102,2024-01,1,102
12008153,06-04-2023 13:21,D0067,Clindamycin,Respiratory,189,2024-02,2,378
12008154,06-04-2023 13:22,D0013,Travoprost,Dermatological,198,2023-06,10,1980
12008155,06-04-2023 13:23,D0050,Lansoprazole,Analgesic,34,2023-09,9,306
12008156,06-04-2023 13:24,D0092,Timolol,Respiratory,169,2023-12,3,507
12008156,06-04-2023 13:24,D0099,Omeprazole,Psychotropic,116,2023-08,2,232
12008157,06-04-2023 13:25,D0051,Ciprofloxacin,Psychotropic,106,2024-01,9,954
12008157,06-04-2023 13:25,D0005,Brimonidine,Hormonal,156,2023-08,5,780
12008157,06-04-2023 13:25,D0030,Hydrochlorothiazide,Cardiovascular,164,2024-03,8,1312
12008157,06-04-2023 13:25,D0065,Trazodone,Psychotropic,45,2023-10,10,450
12008158,06-04-2023 13:26,D0024,Irbesartan,Immunosuppressant,102,2023-12,7,714
12008158,06-04-2023 13:26,D0034,Memantine,Cardiovascular,142,2023-05,9,1278
12008158,06-04-2023 13:26,D0023,Nitroglycerin,Oncology,144,2024-01,10,1440
12008159,06-04-2023 13:27,D0023,Nitroglycerin,Oncology,144,2023-09,5,720
12008160,06-04-2023 13:28,D0100,Sitagliptin,Psychotropic,194,2023-11,4,776
12008160,06-04-2023 13:28,D0005,Brimonidine,Hormonal,156,2023-12,9,1404
12008160,06-04-2023 13:28,D0088,Furosemide,Hormonal,138,2024-04,1,138
12008160,06-04-2023 13:28,D0098,Tamsulosin,Oncology,122,2024-02,4,488
12008160,06-04-2023 13:28,D0018,Simvastatin,Respiratory,124,2023-10,3,372
12008161,06-04-2023 13:29,D0057,Nizatidine,Cardiovascular,50,2023-12,7,350
12008161,06-04-2023 13:29,D0059,Sertraline,Diabetes,200,2023-07,2,400
12008162,06-04-2023 13:30,D0008,Levofloxacin,Analgesic,150,2023-08,9,1350
12008162,06-04-2023 13:30,D0062,Prednisone,Antihistamine,75,2023-11,2,150
12008162,06-04-2023 13:30,D0091,Metformin,Analgesic,56,2023-08,2,112
12008163,06-04-2023 13:31,D0006,Escitalopram,Diabetes,110,2023-07,3,330
12008163,06-04-2023 13:31,D0019,Warfarin,Antibiotic,28,2023-07,7,196
12008163,06-04-2023 13:31,D0029,Nebivolol,Immunosuppressant,79,2024-04,10,790
12008163,06-04-2023 13:31,D0052,Clonazepam,Oncology,181,2024-04,4,724
12008164,06-04-2023 13:32,D0048,Citalopram,Immunosuppressant,187,2024-02,7,1309
12008165,06-04-2023 13:33,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-12,9,1242
12008165,06-04-2023 13:33,D0051,Ciprofloxacin,Psychotropic,106,2023-09,4,424
12008166,06-04-2023 13:34,D0069,Linagliptin,Diabetes,78,2023-08,4,312
12008167,06-04-2023 13:35,D0029,Alprazolam,Analgesic,141,2023-10,10,1410
12008167,06-04-2023 13:35,D0034,Memantine,Cardiovascular,142,2023-08,2,284
12008167,06-04-2023 13:35,D0023,Nitroglycerin,Oncology,144,2023-07,4,576
12008168,06-04-2023 13:36,D0070,Sildenafil,Hormonal,39,2024-03,2,78
12008168,06-04-2023 13:36,D0033,Mirtazapine,Antiviral,158,2023-05,2,316
12008168,06-04-2023 13:36,D0029,Meloxicam,Antifungal,128,2023-08,2,256
12008168,06-04-2023 13:36,D0095,Tiagabine,Respiratory,96,2023-12,2,192
12008168,06-04-2023 13:36,D0085,Rivastigmine,Hormonal,72,2024-03,3,216
12008169,06-04-2023 13:37,D0019,Amiodarone,Psychotropic,127,2024-02,10,1270
12008169,06-04-2023 13:37,D0033,Cetirizine,Respiratory,193,2024-04,5,965
12008170,06-04-2023 13:38,D0079,Topiramate,Hormonal,29,2024-02,1,29
12008170,06-04-2023 13:38,D0033,Cetirizine,Respiratory,193,2023-12,9,1737
12008170,06-04-2023 13:38,D0068,Aripiprazole,Hormonal,183,2023-10,6,1098
12008170,06-04-2023 13:38,D0098,Tamsulosin,Oncology,122,2023-11,7,854
12008171,06-04-2023 13:39,D0073,Quetiapine,Oncology,41,2023-07,2,82
12008171,06-04-2023 13:39,D0034,Memantine,Cardiovascular,142,2024-01,3,426
12008171,06-04-2023 13:39,D0093,Lisinopril,Antiviral,164,2023-11,10,1640
12008172,06-04-2023 13:40,D0028,Dorzolamide,Immunosuppressant,28,2023-09,8,224
12008172,06-04-2023 13:40,D0006,Escitalopram,Diabetes,110,2023-12,7,770
12008172,06-04-2023 13:40,D0026,Senna,Immunosuppressant,46,2023-12,1,46
12008172,06-04-2023 13:40,D0004,Levetiracetam,Immunosuppressant,184,2023-08,4,736
12008173,06-04-2023 13:41,D0018,Simvastatin,Respiratory,124,2023-06,6,744
12008173,06-04-2023 13:41,D0093,Docusate,Neurological,70,2023-06,8,560
12008174,06-04-2023 13:42,D0059,Sertraline,Diabetes,200,2024-02,1,200
12008174,06-04-2023 13:42,D0029,Alprazolam,Analgesic,141,2024-03,6,846
12008174,06-04-2023 13:42,D0032,Esomeprazole,Gastrointestinal,138,2024-02,9,1242
12008174,06-04-2023 13:42,D0071,Insulin Glargine,Dermatological,46,2024-01,5,230
12008175,06-04-2023 13:43,D0029,Oxycodone,Cardiovascular,87,2024-01,3,261
12008175,06-04-2023 13:43,D0010,Pravastatin,Dermatological,62,2023-05,9,558
12008175,06-04-2023 13:43,D0019,Warfarin,Antibiotic,28,2023-08,2,56
12008175,06-04-2023 13:43,D0099,Omeprazole,Psychotropic,116,2023-11,3,348
12008175,06-04-2023 13:43,D0032,Esomeprazole,Gastrointestinal,138,2024-03,7,966
12008176,06-04-2023 13:44,D0056,Lactulose,Hormonal,184,2023-06,2,368
12008176,06-04-2023 13:44,D0056,Zolpidem,Antifungal,122,2023-10,3,366
12008176,06-04-2023 13:44,D0001,Amlodipine,Antiviral,160,2024-02,7,1120
12008176,06-04-2023 13:44,D0099,Omeprazole,Psychotropic,116,2024-03,5,580
12008176,06-04-2023 13:44,D0075,Diclofenac,Neurological,148,2024-02,5,740
12008177,06-04-2023 13:45,D0093,Galantamine,Immunosuppressant,165,2023-08,1,165
12008177,06-04-2023 13:45,D0052,Cephalexin,Antibiotic,64,2023-11,3,192
12008177,06-04-2023 13:45,D0085,Pantoprazole,Immunosuppressant,50,2024-03,10,500
12008177,06-04-2023 13:45,D0008,Levofloxacin,Analgesic,150,2024-02,7,1050
12008177,06-04-2023 13:45,D0030,Allopurinol,Gastrointestinal,123,2023-08,2,246
12008178,06-04-2023 13:46,D0021,Clopidogrel,Antiviral,78,2023-08,2,156
12008178,06-04-2023 13:46,D0066,Latanoprost,Psychotropic,177,2023-09,5,885
12008179,06-04-2023 13:47,D0075,Diclofenac,Neurological,148,2024-01,7,1036
12008179,06-04-2023 13:47,D0073,Quetiapine,Oncology,41,2023-06,3,123
12008179,06-04-2023 13:47,D0034,Memantine,Cardiovascular,142,2023-11,7,994
12008179,06-04-2023 13:47,D0047,Ezetimibe,Psychotropic,140,2023-09,5,700
12008180,06-04-2023 13:48,D0052,Clonazepam,Oncology,181,2023-12,2,362
12008180,06-04-2023 13:48,D0071,Fenofibrate,Hormonal,115,2023-11,6,690
12008181,06-04-2023 13:49,D0021,Clopidogrel,Antiviral,78,2024-03,7,546
12008181,06-04-2023 13:49,D0085,Pantoprazole,Immunosuppressant,50,2023-12,10,500
12008182,06-04-2023 13:50,D0010,Tramadol,Oncology,43,2023-08,2,86
12008182,06-04-2023 13:50,D0006,Escitalopram,Diabetes,110,2023-05,8,880
12008182,06-04-2023 13:50,D0001,Amlodipine,Antiviral,160,2023-09,4,640
12008182,06-04-2023 13:50,D0075,Risperidone,Antibiotic,129,2023-11,10,1290
12008183,06-04-2023 13:51,D0026,Senna,Immunosuppressant,46,2024-02,5,230
